id,actors
10983,Richard Attenborough
10983,Sam Neill
10983,Laura Dern
11137,Sean Connery
11137,Donald Pleasence
11137,Tetsuro Tamba
11159,Timothy Dalton
11159,Maryam d'Abo
11159,Jeroen Krabbé
11235,Roger Moore
11235,Christopher Walken
11235,Tanya Roberts
11284,Jean Reno
11284,Matthew Broderick
11284,Maria Pitillo
11361,John Travolta
11361,Barry Pepper
11361,Forest Whitaker
11382,Roger Moore
11382,Louis Jourdan
11382,Maud Adams
11522,Mark Webber
11522,Schuyler Fisk
11522,Emmanuelle Chriqui
11601,Duncan Majoribanks
11601,Elijah Chiang
11601,Cyrus Shaki-Khan
11605,Jeff Goldblum
11605,Julianne Moore
11605,Pete Postlethwaite
12166,Norm Macdonald
12166,Dave Chappelle
12166,Elaine Stritch
12290,Albert Finney
12290,Carol Burnett
12290,Aileen Quinn
12451,Robert Redford
12451,Jane Fonda
12451,Valerie Perrine
12806,Paul Newman
12806,Linda Fiorentino
12806,Dermot Mulroney
12983,Marlon Wayans
12983,Shawn Wayans
12983,Anna Faris
13060,Mia Farrow
13060,John Cassavetes
13060,Ruth Gordon
13223,Devon Sawa
13223,Ali Larter
13223,Kerr Smith
13516,Jennifer Lopez
13516,Vince Vaughn
13516,Vincent D'Onofrio
13893,George Clooney
13893,Nicole Kidman
13893,Marcel Iures
14846,Wesley Snipes
14846,Anne Archer
14846,Maury Chaykin
15348,Molly Ringwald
15348,Anthony Michael Hall
15348,Michael Schoeffling
17060,Orson Welles
17060,Charlton Heston
17060,Janet Leigh
17450,Alex Dimitriades
17450,Paul Capsis
17450,William Zappa
18069,Bing Crosby
18069,Danny Kaye
18069,Vera-Ellen
19833,Bernhard Goetzke
19833,Lil Dagover
19833,Walter Janssen
404645241,Frankie Negron
404645241,Val Lik
404645241,Ramses Ignacio
770675483,Robert Rodriguez
770675483,Quentin Tarantino
770675483,George Clooney
10067,Sally Field
10067,Dolly Parton
10067,Shirley MacLaine
10103,Frances O'Connor (II) 
10103,Embeth Davidtz
10103,Jonny Lee Miller
10288,Roy Scheider
10288,Robert Shaw
10288,Richard Dreyfuss
10411,Tobey Maguire
10411,Michael Caine
10411,Charlize Theron
10847,Leslie Nielsen
10847,Priscilla Presley
10847,Ricardo Montalban
11892,Helen Slater
11892,Faye Dunaway
11892,Peter O'Toole
12255,Mark Addy
12255,Stephen Baldwin
12255,Kristen Johnston
12516,Karin Hayduova
12516,Ken Shorter
12516,John Woodnutt
12666,Leslie Nielsen
12666,Priscilla Presley
12666,George Kennedy
12939,Tom Hanks
12939,Michael Clarke Duncan
12939,David Morse
13046,Tom Cruise
13046,Jason Robards
13046,Julianne Moore
13323,Matt Damon
13323,Gwyneth Paltrow
13323,Jude Law
13380,Al Pacino
13380,Cameron Diaz
13380,Dennis Quaid
13390,Bruce Willis
13390,Matthew Perry
13390,Rosanna Arquette
13447,Jet Li
13447,Aaliyah
13447,Isaiah Washington
13517,Clint Eastwood
13517,Jeff Bridges
13517,George Kennedy
13688,Roger L. Jackson
13688,Eric Erath
13688,D. K. Arredondo
15121,Robert De Niro
15121,Cathy Moriarty
15121,Joe Pesci
15509,Tom Berenger
15509,Ernie Hudson
15509,Diane Venora
16193,Martin Lawrence
16193,Will Smith
16193,Téa Leoni
16279,Ben Affleck
16279,Gary Sinise
16279,Charlize Theron
16304,Tammy Lauren
16304,Andrew Divoff
16304,Tony Todd
17355,Christian Bale
17355,Willem Dafoe
17355,Jared Leto
17860,Ashley Laurence
17860,Clare Higgins
17860,Kenneth Cranham
17875,Barry W. Blaustein
17875,Jesse Ventura
17875,Mick Foley
18831,Irene Bedard
18831,Finola Hughes
18831,Billy Zane
19813,Elizabeth Taylor
19813,Laurence Harvey
19813,Dina Merrill
75486045,Damon Martin
75486045,Royal Dano
75486045,Phil Fondacaro
225004804,Lise Danvers
225004804,Fabrice Luchini
225004804,Charlotte Alexandra
770674281,Marie-Louise Parker
770674281,Jonathan Penner
770674281,Jacqueline Bisset
770674963,Drew Barrymore
770674963,Jennifer Beals
770674963,James Le Gros
770679127,Bob Cummings
770679127,Dorothy Malone
770679127,Annette Funicello
9400,Walter Pidgeon
9400,Anne Francis
9400,Leslie Nielsen
9477,John Wayne
9477,Kim Darby
9477,Glen Campbell
9544,Irene Bedard
9544,Mel Gibson
9544,Christian Bale
10054,Haley Joel Osment
10054,Bruce Willis
10054,Toni Collette
10112,Elisabeth Shue
10112,Maia Brewton
10112,Keith Coogan
10145,JoBeth Williams
10145,Craig T. Nelson
10145,Beatrice Straight
10209,Robin Williams
10209,Dustin Hoffman
10209,Julia Roberts
10316,Paul Reubens
10316,Elizabeth Daily
10316,Mark Holton
10446,Pierce Brosnan
10446,Sophie Marceau
10446,Robert Carlyle
10624,Denzel Washington
10624,Angela Bassett
10624,Al Freeman Jr.
10837,George Lazenby
10837,Telly Savalas
10837,Diana Rigg
11032,Emilio Estevez
11032,Joss Ackland
11032,Lane Smith
11476,Roger Moore
11476,Lois Chiles
11476,Michael Lonsdale
11550,Geena Davis
11550,Hugh Laurie
11550,Michael J. Fox
12288,Gena Rowlands
12288,Seymour Cassel
12288,Val Avery
12633,Molly Shannon
12633,Will Ferrell
12633,Elaine Hendrix
12675,Anjelica Huston
12675,Raul Julia
12675,Christopher Lloyd
12906,Lumi Cavazos
12906,Marco Leonardi
12906,Mario Ivan Martinez
13118,Ben Affleck
13118,Joey Lauren Adams
13118,Jason Lee
13419,Dylan McDermott
13419,Courtney B. Vance
13419,Anthony Barrile
14234,Johnny Depp
14234,Charlize Theron
14234,Joe Morton
14282,Tom Cruise
14282,Nicole Kidman
14282,Sydney Pollack
15651,Michael Douglas
15651,Sean Penn
15651,Deborah Kara Unger
15672,James Spader
15672,Kyra Sedgwick
15672,Helen Mirren
16424,Peter Finch
16424,Faye Dunaway
16424,William Holden
17397,Mel Gibson
17397,Danny Glover
17397,Gary Busey
22542,Rebecca De Mornay
22542,Vincent Spano
22542,Frank Langella
22561,Bill Bellamy
22561,Natalie Desselle
22561,Lark Voorhies
22708,Orson Welles
22708,Edward G. Robinson
22708,Isabel O'Madigan
98822215,Richard Pryor
98822215,Harvey Keitel
98822215,Yaphet Kotto
514752123,Stephen Dorff
514752123,Judith Godrèche
514752123,Kelly Macdonald
770674061,Noah Taylor
770674061,Loene Carmen
770674061,Leone Carmen
9432,Kate Maberly
9432,Maggie Smith
9432,Heydon Prowse
9443,Robert Mitchum
9443,John Wayne
9443,Henry Fonda
9491,Tony Goldwyn
9491,Glenn Close
9491,Minnie Driver
9714,Ming-Na Wen
9714,Eddie Murphy
9714,Lea Salonga
9754,Tate Donovan
9754,Danny DeVito
9754,James Woods
9895,Meg Ryan
9895,John Cusack
9895,Christopher Lloyd
10097,Roberto Benigni
10097,Nicoletta Braschi
10097,Giorgio Cantarini
10235,Stephen Garlick
10235,Jim Henson
10235,Kathryn Mullen
10358,Mike Judge
10358,Robert Stack
10358,Cloris Leachman
10534,Melanie Griffith
10534,Thora Birch
10534,Rosie O'Donnell
10667,Mike Myers
10667,Heather Graham
10667,Seth Green
10900,Sean Connery
10900,Adolfo Celi
10900,Claudine Auger
10984,Roger Moore
10984,Lois Maxwell
10984,James Villiers
11121,Roger Moore
11121,Yaphet Kotto
11121,Jane Seymour
11293,Will Smith
11293,Kevin Kline
11293,Kenneth Branagh
11458,Emilio Estevez
11458,Samuel L. Jackson
11458,Jon Lovitz
11685,Eli Marienthal
11685,Vin Diesel
11685,Jennifer Aniston
12221,Jonathan Taylor Thomas
12221,Jessica Biel
12221,Adam LaVorgna
12224,Matthew Broderick
12224,Mia Sara
12224,Alan Ruck
12535,Chris Farley
12535,David Spade
12535,Brian Dennehy
12664,Denise Crosby
12664,James Doohan
12664,Brent Spiner
12812,Pierce Brosnan
12812,Sean Bean
12812,Izabella Scorupco
13540,Richard Pryor
13703,Samuel L. Jackson
13703,Saffron Burrows
13703,Thomas Jane
14949,Samuel L. Jackson
14949,Don McKellar
14949,Carlo Cecchi
15245,Dustin Hoffman
15245,Tom Cruise
15245,Valeria Golino
15300,Robert Arkins
15300,Michael Aherne
15300,Angeline Ball
16043,Sylvester Stallone
16043,Lindsay Wagner
16043,Persis Khambatta
17097,Jason Biggs
17097,Mena Suvari
17097,Alyson Hannigan
17975,Robbie Coltrane
17975,Barbara Hershey
17975,Harry Hamlin
18250,Joseph Cotten
18250,Alida Valli
18250,Orson Welles
22390,Wayne Allwine
22390,Shaun Flemming
22390,Tony Anselmo
9507,Jane Fonda
9507,Robert Redford
9507,Mildred Natwick
10312,Stephen Dorff
10312,Armin Mueller-Stahl
10312,Morgan Freeman
10338,Kevin Costner
10338,Robin Wright
10338,Paul Newman
10366,Val Kilmer
10366,Ralph Fiennes
10366,Sandra Bullock
10535,Richard Dreyfuss
10535,Holly Hunter
10535,Brad Johnson
10585,Brendan Fraser
10585,Rachel Weisz
10585,John Hannah
11065,Leslie Nielsen
11065,Nicollette Sheridan
11065,Andy Griffith
11141,Richard Gere
11141,Jodie Foster
11141,James Earl Jones
11227,Bill Murray
11227,Dan Aykroyd
11227,Sigourney Weaver
11450,Graham Chapman
11450,John Cleese
11450,Eric Idle
12000,Bill Murray
12000,Dan Aykroyd
12000,Harold Ramis
12357,Zach Galligan
12357,Hoyt Axton
12357,Frances Lee McCain
12897,Keanu Reeves
12897,Laurence Fishburne
12897,Carrie-Anne Moss
13098,Al Pacino
13098,Robert De Niro
13098,Val Kilmer
13148,Brian O'Halloran
13148,Jeff Anderson
13148,Marilyn Ghigliotti
13207,Larenze Tate
13207,Larenz Tate
13207,Nia Long
13247,LisaRaye McCoy
13247,Bernie Mac
13247,Monica Calhoun
13647,Linda Blair
13647,Vincent Van Patten
13647,Peter Barton
14884,Jack Nicholson
14884,Shelley Duvall
14884,Danny Lloyd
15018,Kyle MacLachlan
15018,Elisabeth Shue
15018,Dermot Mulroney
15261,Jason Flemyng
15261,Dexter Fletcher
15261,Nick Moran
15694,Malcolm McDowell
15694,Patrick Magee
15694,Adrienne Corri
15916,Liv Tyler
15916,Shelley Winters
15916,Deborah Harry
15959,Hugh Grant
15959,Andie MacDowell
15959,Kristin Scott Thomas
16563,Ryan Phillippe
16563,Sarah Michelle Gellar
16563,Reese Witherspoon
16673,Matthew Modine
16673,Vincent D'Onofrio
16673,R. Lee Ermey
16985,Audrey Hepburn
16985,George Peppard
16985,Patricia Neal
20226,James Mason
20226,Sue Lyon
20226,Peter Sellers
120399510,Andrew Divoff
120399510,Holly Fields
120399510,Paul Johansson
770671353,Stratford Johns
770671353,Glenda Jackson
770671353,Nickolas Grace
770694055,Marguerite Chapman
770694055,Douglas Kennedy
770694055,James Griffith
770811865,Michael Rapaport
770811865,Arija Bareikis
770811865,Joe Grifasi
9774,E.G. Daily
9774,Melanie Chartoff
9774,Cheryl Chase
9930,Leslie Caron
9930,Louis Jourdan
9930,Maurice Chevalier
10102,Sandra Bullock
10102,Nicole Kidman
10102,Dianne West
10169,Adam Sandler
10169,Kathy Bates
10169,Henry Winkler
10262,Chris Kattan
10262,Will Ferrell
10262,Loni Anderson
10399,Hume Cronyn
10399,Jessica Tandy
10399,Frank McRae
10679,Jim Carrey
10679,Ed Harris
10679,Laura Linney
10718,Woody Allen
10718,Sharon Stone
10718,Gene Hackman
10770,Lou Diamond Phillips
10770,Esai Morales
10770,Danielle von Zerneck
10836,Winona Ryder
10836,Ellen Burstyn
10836,Anne Bancroft
11481,Tamara Dobson
11481,Bernie Casey
11481,Shelley Winters
11846,Jackie Mason
11846,Robert Stack
11846,Dyan Cannon
12140,Robert Patrick
12140,Mark Dacascos
12140,Scott Wolf
12326,John Goodman
12326,Elizabeth Perkins
12326,Rick Moranis
12724,Brad Pitt
12724,Anthony Hopkins
12724,Claire Forlani
12737,Travis Tedford
12737,Bug Hall
12737,Brittany Ashton Holmes
12858,Graham Chapman
12858,Terry Jones
12858,Michael Palin
12900,Edward Norton
12900,Avery Brooks
12900,Edward Furlong
13097,Ice Cube
13097,Chris Tucker
13097,Nia Long
13912,George Clooney
13912,Jennifer Lopez
13912,Ving Rhames
14381,Natasha Lyonne
14381,Alan Arkin
14381,Marisa Tomei
14755,Sean Connery
14755,Laurence Fishburne
14755,Kate Capshaw
14873,Jennifer Tilly
14873,Brad Dourif
14873,Alexis Arquette
15577,Winona Ryder
15577,Christian Slater
15577,Kim Walker
16306,Cate Blanchett
16306,Joseph Fiennes
16306,Geoffrey Rush
16625,Robert De Niro
16625,Jodie Foster
16625,Cybill Shepherd
16945,Peter Mullan
16945,Louise Goodall
16945,David McKay
16969,Bruce Campbell
16969,Ellen Sandweiss
16969,Betsy Baker
18414,Elizabeth Taylor
18414,Richard Burton
18414,George Segal
22492,Kevin Kline
22492,Scott Glenn
22492,Kevin Costner
770673913,Matthew Hennessey
770673913,Kevin Corrigan
770673913,Steve Parlavecchio
770802566,Gregory Peck
770802566,Pat Quinn
770802566,Robert F. Lyons
9391,Dick Van Dyke
9391,Sally Ann Howes
9391,Heather Ripley
10138,Robin Williams
10138,Robert Sean Leonard
10138,Ethan Hawke
10391,Bette Midler
10391,Goldie Hawn
10391,Diane Keaton
10510,Matt Damon
10510,Claire Danes
10510,Danny DeVito
10606,Jennifer Love Hewitt
10606,Ethan Embry
10606,Seth Green
11519,Meryl Streep
11519,Kevin Bacon
11519,David Strathairn
11555,Robert Duvall
11555,Téa Leoni
11555,Elijah Wood
12052,Gene Wilder
12052,Peter Boyle
12052,Marty Feldman
12623,Lorraine Gary
12623,Michael Caine
12623,Lance Guest
12702,Gregory Smith
12702,Denis Leary
12702,Phil Hartman
12887,Matt Damon
12887,Robin Williams
12887,Ben Affleck
12932,Catherine McCormack
12932,Rufus Sewell
12932,Jacqueline Bisset
12988,Gwyneth Paltrow
12988,John Hannah
12988,Jeanne Tripplehorn
13110,Wesley Snipes
13110,Stephen Dorff
13110,Kris Kristofferson
13128,Trey Parker
13128,Matt Stone
13128,Yasmine Bleeth
13278,Johnny Depp
13278,Benicio Del Toro
13278,Gary Busey
13327,Samuel L. Jackson
13327,Kevin Spacey
13327,David Morse
13353,Laurence Fishburne
13353,Sam Neill
13353,Kathleen Quinlan
13738,Steven Ford
13738,Thomas Huff
13738,Robert Miranda
13746,Jessica Lange
13746,Elisabeth Shue
13746,Bob Hoskins
14281,Jeff Bridges
14281,John Goodman
14281,Julianne Moore
16353,Burt Lancaster
16353,Bruce Davison
16353,Jorge Luke
16380,Harrison Ford
16380,Anne Archer
16380,Patrick Bergin
16517,Kevin Costner
16517,Susan Sarandon
16517,Tim Robbins
17022,Bruce Willis
17022,Billy Bob Thornton
17022,Ben Affleck
21063,Natalie Wood
21063,Richard Beymer
21063,Rita Moreno
22489,Antonio Banderas
22489,Anthony Hopkins
22489,Catherine Zeta-Jones
22536,Al Pacino
22536,Keanu Reeves
22536,Charlize Theron
284550052,Hugh Griffith
284550052,Laura Betti
284550052,Ninetto Davoli
364543878,Frances Barber
364543878,Philip Davis
364543878,Ben Kingsley
559578822,Brendan Gleeson
559578822,Peter McDonald
559578822,Peter Caffrey
770749391,Bob Hoskins
770749391,Danny Nussbaum
770749391,James Hooton
9717,Nick Adams
9717,Akira Takarada
9717,Kumi Mizuno
10408,Kevin Bacon
10408,Fred Ward
10408,Rhonda Le Beck
10410,Val Kilmer
10410,Elisabeth Shue
10410,Rade Serbedzija
10659,Morgan Freeman
10659,Beverly Todd
10659,Robert Guillaume
10666,Leonardo DiCaprio
10666,Jeremy Irons
10666,John Malkovich
10908,Fred Ward
10908,Michael Gross
10908,Christopher Gartin
10920,William Hurt
10920,Matt LeBlanc
10920,Gary Oldman
11521,Anna Chlumsky
11521,Dan Aykroyd
11521,Jamie Lee Curtis
11576,Sylvester Stallone
11576,Dolph Lundgren
11576,Talia Shire
11715,Pierce Brosnan
11715,Jonathan Pryce
11715,Don Baker
11783,Whoopi Goldberg
11783,Ted Danson
11783,Will Smith
12280,Michael York
12280,Jenny Agutter
12280,Richard Jordan
12344,Tim Allen
12344,Judge Reinhold
12344,Wendy Crewson
12625,Jack Lemmon
12625,Lee Grant
12625,Brenda Vaccaro
12971,Jack Nicholson
12971,Helen Hunt
12971,Greg Kinnear
12984,Harvey Keitel
12984,George Clooney
12984,Quentin Tarantino
13004,Pam Grier
13004,Samuel L. Jackson
13004,Robert Forster
13172,John Travolta
13172,Nicolas Cage
13172,Joan Allen
13253,Richard Gere
13253,Edward Norton
13253,Laura Linney
13399,Morgan Freeman
13399,Ashley Judd
13399,Cary Elwes
13469,Bruce Willis
13469,Damon Wayans
13469,Chelsea Field
13474,Denzel Washington
13474,John Goodman
13474,Donald Sutherland
13863,John Travolta
13863,Samuel L. Jackson
13863,Uma Thurman
14550,Jon Favreau
14550,Vince Vaughn
14550,Ron Livingston
15333,Jamie Foxx
15333,Tommy Davidson
15333,Vivica A. Fox
15855,John Lithgow
15855,Lolita Davidovich
15855,Steven Bauer
15878,Sissy Spacek
15878,Piper Laurie
15878,John Travolta
17011,Indira Varma
17011,Sarita Choudhury
17011,Ramon Tikaram
17041,Mickey Rourke
17041,Kim Basinger
17041,Margaret Whitton
17130,Richard Pryor
22023,Lee Marvin
22023,Ernest Borgnine
22023,Charles Bronson
770680065,
9809,Glenn Close
9809,Jeff Daniels
9809,Joely Richardson
10076,Sandra Bullock
10076,Bill Pullman
10076,Peter Gallagher
10116,Omar Sharif
10116,Julie Christie
10116,Rod Steiger
10183,Woody Allen
10183,Diane Keaton
10183,Tony Roberts
10408,Kevin Bacon
10408,Fred Ward
10408,Rhonda Le Beck
10921,Bill Murray
10921,Rod Taylor
10921,Peter Gallagher
11221,Adam Sandler
11221,Christopher McDonald
11221,Julie Bowen
11552,Jennifer Aniston
11552,Jay Mohr
11552,Kevin Bacon
12369,Charlton Heston
12369,Karen Black
12369,George Kennedy
12507,Hunter Carson
12507,Karen Black
12507,Timothy Bottoms
12764,Pierce Brosnan
12764,Linda Hamilton
12764,Charles Hallahan
12956,Russell Crowe
12956,Kevin Spacey
12956,Guy Pearce
12989,Tim Robbins
12989,Morgan Freeman
12989,Bob Gunton
13088,Corey Haim
13088,Jason Patric
13088,Dianne Wiest
13310,Woody Harrelson
13310,Randy Quaid
13310,Bill Murray
13456,Robert De Niro
13456,Sharon Stone
13456,Joe Pesci
13636,Billy Bob Thornton
13636,Dwight Yoakam
13636,Lucas Black
13886,Michael Jai White
13886,John Leguizamo
13886,Martin Sheen
14047,Sigourney Weaver
14047,Holly Hunter
14047,Dermot Mulroney
14134,Mark Wahlberg
14134,Burt Reynolds
14134,Julianne Moore
14840,Ralph Fiennes
14840,Juliette Binoche
14840,Willem Dafoe
15519,Brandon Lee
15519,Ernie Hudson
15519,Michael Wincott
16456,Sean Chapman
16456,Clare Higgins
16456,Andrew Robinson
16577,John Belushi
16577,Tim Matheson
16577,Peter Riegert
16723,Kiefer Sutherland
16723,Julia Roberts
16723,Kevin Bacon
16743,Ewan McGregor
16743,Ewen Bremner
16743,Jonny Lee Miller
16820,Al Pacino
16820,Johnny Depp
16820,Michael Madsen
16833,Chris Tucker
16833,Charlie Sheen
16833,Heather Locklear
17873,Gregory Peck
17873,Mary Badham
17873,Phillip Alford
98820383,Lisa Lindgren
98820383,Michael Nyqvist
98820383,Emma Samuelsson
178819754,Buster Keaton
178819754,Natalie Talmadge
178819754,Joe Keaton
770728920,Amitabh Bachchan
770728920,Juhi Chawla
770728920,Aman Siddiqui
9431,Robert Hays
9431,Kim Greist
9431,Kevin Chevalia
10372,Kevin Costner
10372,Alan Rickman
10372,Morgan Freeman
10424,Judith Hoag
10424,Elias Koteas
10424,Ray Serra
10425,Jim Carrey
10425,Courteney Cox
10425,Sean Young
10557,Bruce Willis
10557,Ian Holm
10557,Gary Oldman
10604,Jim Carrey
10604,Ian McNeice
10604,Simon Callow
10711,Mike Myers
10711,Elizabeth Hurley
10711,Michael York
11169,George Clooney
11169,Chris O'Donnell
11169,Arnold Schwarzenegger
11536,Tom Hanks
11536,Denzel Washington
11536,Antonio Banderas
12095,Sean Connery
12095,Gert Fröbe
12095,Honor Blackman
12490,Chris Sarandon
12490,Catherine O'Hara
12490,Glenn Shadix
12491,Michael Jordan
12491,Charles Barkley
12491,Patrick Ewing
12656,Will Smith
12656,Tommy Lee Jones
12656,Linda Fiorentino
12766,Gene Hackman
12766,Dennis Hopper
12766,Barbara Hershey
12968,William Holden
12968,Ernest Borgnine
12968,Robert Ryan
12998,Robert Redford
12998,Dustin Hoffman
12998,Jason Robards
13283,Rene Russo
13283,Dustin Hoffman
13283,Morgan Freeman
13308,Clint Eastwood
13308,Eli Wallach
13308,Lee Van Cleef
14056,Sylvester Stallone
14056,Antonio Banderas
14056,Julianne Moore
14227,Wesley Snipes
14227,Diane Lane
14227,Alan Alda
15594,Tom Cruise
15594,Brad Pitt
15594,Christian Slater
16160,Steve Guttenberg
16160,Kim Cattrall
16160,Bubba Smith
16340,Arnold Schwarzenegger
16340,Linda Hamilton
16340,Michael Biehn
16405,Clint Eastwood
16405,Andrew Robinson
16405,Harry Guardino
16450,Charlie Sheen
16450,Willem Dafoe
16450,Tom Berenger
16616,Gary Oldman
16616,Winona Ryder
16616,Anthony Hopkins
17135,David Arquette
17135,Neve Campbell
17135,Courteney Cox
17803,Mel Gibson
17803,Danny Glover
17803,Joe Pesci
18102,Paul Newman
18102,George Kennedy
18102,J.D. Cannon
18116,Eleanor Bron
18116,Liam Cunningham
18116,Liesel Matthews
21695,Paul Newman
21695,Elizabeth Taylor
21695,Burl Ives
770768883,
9986,Gabriel Damon
9986,Pat Hingle
9986,Candy Hutson
10194,Jim Carrey
10194,Jeff Daniels
10194,Lauren Holly
10452,Julia Roberts
10452,Denzel Washington
10452,Sam Shepard
10483,Michael Keaton
10483,Jack Nicholson
10483,Kim Basinger
10565,Christopher Lambert
10565,Linden Ashby
10565,Cary-Hiroyuki Tagawa
10598,Michael Keaton
10598,Danny DeVito
10598,Michelle Pfeiffer
10699,Farley Granger
10699,Ruth Roman
10699,Leo G Carroll
11174,Corey Jacoby
11174,Maurice Lamont
11174,Jim Palmer
11760,Jessica Tandy
11760,Morgan Freeman
11760,Dan Aykroyd
12303,Kurt Russell
12303,James Spader
12303,Jaye Davidson
12604,Winona Ryder
12604,Susan Sarandon
12604,Trini Alvarado
12915,Robin Williams
12915,Nathan Lane
12915,Gene Hackman
12924,Ray Liotta
12924,Robert De Niro
12924,Joe Pesci
13014,Clint Eastwood
13014,Gene Hackman
13014,Morgan Freeman
13109,Tom Cruise
13109,Cuba Gooding Jr.
13109,Renée Zellweger
13581,Cleavon Little
13581,Gene Wilder
13581,Harvey Korman
14206,Kurt Russell
14206,Halle Berry
14206,John Leguizamo
16318,Michael Douglas
16318,Sharon Stone
16318,George Dzundza
16582,Robin Tunney
16582,Fairuza Balk
16582,Neve Campbell
16836,Antonio Banderas
16836,Salma Hayek
16836,Joaquim de Almeida
17694,Mel Gibson
17694,Danny Glover
17694,Joe Pesci
410146954,Hal Skelly
410146954,Zita Johann
410146954,Charlotte Wynters
586584408,Frances O'Connor (II) 
586584408,Alice Garner
586584408,Matthew Dyktynski
751377998,Lili Taylor
751377998,Anna Grace
751377998,Bruklin Harris
770669883,Dylan McDermott
770669883,Quentin Tarantino
770669883,James Le Gros
770670045,Simon Bossell
770670045,Aden Young
770670045,Saffron Burrows
770671761,Ben Johnson
770671761,Andrew Prine
770671761,Dawn Wells
770672500,Betty Buckley
770672500,Jeff Daniels
